id,Gender,Age,purpose_of_travel,Type of Travel,Type Of Booking,Hotel wifi service,Departure/Arrival  convenience,Ease of Online booking,Hotel location,Food and drink,Stay comfort,Common Room entertainment,Checkin/Checkout service,Other service,Cleanliness,satisfaction,AverageRating
108288,Male,54,tourism,Group Travel,Group bookings,4,4,4,4,3,4,4,5,4,4,satisfied,4.0
99325,Male,19,tourism,Personal Travel,Individual/Couple,3,5,3,1,5,5,5,5,4,5,neutral or dissatisfied,4.0
56530,Female,52,academic,Group Travel,Group bookings,5,5,5,5,2,5,4,4,4,5,satisfied,4.3
3483,Male,38,academic,Group Travel,Group bookings,3,3,3,3,5,4,5,5,5,3,satisfied,4.0
105624,Female,27,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,4,5,5,satisfied,4.4
65502,Female,26,personal,Group Travel,Group bookings,4,4,4,5,5,5,5,3,5,5,satisfied,4.4
2234,Female,36,academic,Personal Travel,Individual/Couple,4,4,5,2,4,4,4,4,5,4,neutral or dissatisfied,4.0
69751,Female,25,business,Group Travel,Group bookings,3,3,3,3,5,5,5,5,5,5,satisfied,4.1
80395,Male,14,business,Personal Travel,Individual/Couple,3,0,4,5,5,5,5,4,5,5,neutral or dissatisfied,4.0
86936,Female,41,academic,Group Travel,Group bookings,3,3,3,3,4,5,5,5,5,5,satisfied,4.0
20044,Male,55,tourism,Group Travel,Individual/Couple,5,5,5,5,5,5,5,5,2,5,satisfied,4.7
7381,Female,28,tourism,Group Travel,Group bookings,5,5,5,5,3,3,3,3,5,3,satisfied,4.1
105603,Male,29,business,Group Travel,Group bookings,4,4,4,3,5,5,5,3,4,5,satisfied,4.1
105100,Female,49,academic,Group Travel,Group bookings,5,5,5,5,5,5,4,5,4,5,satisfied,4.8
3657,Male,42,business,Group Travel,Group bookings,4,4,4,4,5,5,4,3,4,5,satisfied,4.1
124081,Male,53,tourism,Group Travel,Group bookings,4,4,4,4,4,4,4,4,4,5,satisfied,4.0
55354,Male,54,academic,Group Travel,Group bookings,4,4,4,4,5,5,4,3,4,4,satisfied,4.1
103094,Female,7,business,Personal Travel,Individual/Couple,4,5,4,1,5,5,5,5,5,5,satisfied,4.3
71551,Male,51,business,Group Travel,Group bookings,3,3,5,3,5,5,4,5,4,4,satisfied,4.1
97805,Female,54,aviation,Group Travel,Group bookings,5,5,5,5,4,4,5,5,5,3,satisfied,4.8
106094,Female,41,business,Group Travel,Group bookings,4,4,4,4,5,5,4,4,4,5,satisfied,4.2
20344,Male,44,business,Group Travel,Group bookings,5,5,5,5,1,4,5,2,5,4,satisfied,4.1
117091,Male,41,tourism,Group Travel,Group bookings,4,4,4,4,5,5,4,5,4,3,satisfied,4.3
31187,Female,44,academic,Group Travel,Group bookings,4,4,4,3,4,5,4,3,5,4,neutral or dissatisfied,4.0
63986,Female,45,tourism,Group Travel,Group bookings,4,4,5,4,2,5,4,5,4,5,satisfied,4.1
90675,Female,37,business,Group Travel,Group bookings,5,5,5,5,3,3,3,5,5,3,satisfied,4.3
24879,Female,41,tourism,Group Travel,Group bookings,5,5,5,5,5,5,4,2,4,3,satisfied,4.4
61288,Male,48,tourism,Personal Travel,Individual/Couple,3,5,3,4,5,5,5,4,5,5,neutral or dissatisfied,4.3
49021,Female,30,tourism,Group Travel,Group bookings,5,5,5,5,4,5,4,2,1,4,satisfied,4.0
119062,Female,50,tourism,Group Travel,Group bookings,5,5,5,5,5,4,5,5,5,4,satisfied,4.9
73417,Male,35,tourism,Group Travel,Group bookings,5,5,5,5,4,4,5,5,5,5,satisfied,4.8
22067,Female,51,tourism,Personal Travel,Individual/Couple,3,5,3,5,2,4,5,4,5,3,neutral or dissatisfied,4.0
63281,Female,60,personal,Group Travel,Group bookings,5,5,5,5,5,4,5,4,5,4,satisfied,4.8
72986,Male,35,business,Group Travel,Individual/Couple,4,5,5,5,4,4,4,1,4,4,satisfied,4.0
78980,Male,58,business,Group Travel,Group bookings,4,4,4,4,4,4,5,4,5,4,satisfied,4.2
121649,Male,45,business,Group Travel,Group bookings,5,5,4,5,4,4,5,3,5,4,satisfied,4.4
41137,Male,27,business,Personal Travel,Individual/Couple,5,5,5,3,4,5,4,3,4,4,satisfied,4.2
128025,Male,50,academic,Group Travel,Group bookings,5,5,5,5,3,4,4,5,4,4,satisfied,4.4
96942,Female,35,business,Group Travel,Group bookings,5,5,5,5,2,5,5,3,5,5,satisfied,4.4
90341,Male,53,business,Group Travel,Group bookings,5,5,5,5,3,4,3,4,3,5,satisfied,4.1
128210,Female,59,tourism,Group Travel,Group bookings,5,5,5,5,4,5,5,4,5,3,satisfied,4.8
96984,Female,35,personal,Group Travel,Group bookings,3,3,3,3,5,5,5,4,5,4,satisfied,4.0
73371,Male,44,business,Group Travel,Group bookings,5,5,5,3,5,5,5,4,4,5,satisfied,4.6
98915,Female,56,academic,Group Travel,Group bookings,5,5,5,5,5,5,3,4,3,3,satisfied,4.4
109722,Male,24,tourism,Group Travel,Group bookings,4,5,5,5,4,4,4,2,3,4,neutral or dissatisfied,4.0
122831,Female,50,personal,Group Travel,Group bookings,5,5,5,5,3,4,5,3,5,4,satisfied,4.4
126702,Male,43,tourism,Group Travel,Group bookings,5,5,4,5,2,4,4,4,4,4,satisfied,4.1
126512,Male,67,academic,Group Travel,Group bookings,4,4,4,4,3,5,5,5,5,4,satisfied,4.3
53738,Female,39,tourism,Personal Travel,Individual/Couple,4,4,4,1,5,5,5,3,5,5,neutral or dissatisfied,4.0
112310,Female,45,tourism,Group Travel,Group bookings,4,4,4,3,5,5,5,5,5,5,satisfied,4.4
60205,Male,60,business,Group Travel,Group bookings,5,5,5,5,5,5,5,5,5,5,satisfied,5.0
15237,Female,32,personal,Group Travel,Group bookings,4,4,5,4,5,5,5,5,5,5,satisfied,4.7
39929,Male,41,academic,Group Travel,Group bookings,5,5,5,5,3,2,5,3,5,1,satisfied,4.2
58153,Female,53,tourism,Group Travel,Group bookings,4,4,4,4,4,5,4,5,4,5,satisfied,4.2
96126,Male,29,business,Group Travel,Group bookings,5,5,5,5,5,5,5,5,4,5,satisfied,4.9
106416,Male,47,academic,Personal Travel,Individual/Couple,3,4,3,4,4,4,4,5,5,4,neutral or dissatisfied,4.0
40349,Female,40,academic,Group Travel,Group bookings,5,5,5,5,3,3,4,2,4,4,satisfied,4.0
102195,Female,50,academic,Group Travel,Group bookings,3,3,5,3,5,5,4,5,4,3,satisfied,4.1
15349,Female,46,academic,Group Travel,Group bookings,4,5,5,5,3,3,4,3,4,3,neutral or dissatisfied,4.0
99293,Female,56,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,3,4,4,satisfied,4.3
29518,Male,47,business,Group Travel,Individual/Couple,5,5,2,5,5,5,5,3,2,5,satisfied,4.1
87873,Female,26,tourism,Group Travel,Group bookings,5,5,5,3,4,4,4,4,5,4,satisfied,4.3
86399,Female,45,academic,Group Travel,Group bookings,5,5,5,5,3,4,3,3,3,5,satisfied,4.0
73076,Male,37,tourism,Group Travel,Group bookings,4,4,4,4,4,4,4,5,4,4,satisfied,4.1
73701,Female,42,academic,Group Travel,Group bookings,5,5,5,5,4,4,5,4,5,3,satisfied,4.7
70375,Female,54,business,Group Travel,Group bookings,5,5,5,5,2,4,4,3,4,4,satisfied,4.1
90120,Female,41,tourism,Group Travel,Group bookings,5,5,2,5,5,4,4,4,4,4,satisfied,4.2
7617,Male,39,tourism,Group Travel,Group bookings,5,5,5,5,5,4,5,4,5,3,satisfied,4.8
72264,Male,30,tourism,Group Travel,Individual/Couple,4,5,5,4,4,4,4,4,3,4,neutral or dissatisfied,4.1
91937,Male,42,academic,Group Travel,Group bookings,4,4,4,4,5,3,4,4,4,2,satisfied,4.0
96914,Male,47,business,Personal Travel,Individual/Couple,3,5,3,2,5,5,5,4,5,5,neutral or dissatisfied,4.1
68193,Female,50,personal,Group Travel,Not defined,4,5,5,5,5,5,5,2,2,5,satisfied,4.2
42974,Female,26,academic,Group Travel,Individual/Couple,5,4,4,4,5,3,5,4,3,5,satisfied,4.1
79786,Female,43,academic,Group Travel,Group bookings,5,5,5,5,4,5,3,3,3,3,satisfied,4.2
81413,Female,40,tourism,Group Travel,Group bookings,4,4,4,4,5,4,5,3,5,5,satisfied,4.2
27264,Female,57,tourism,Group Travel,Group bookings,5,5,5,5,5,4,5,3,5,3,satisfied,4.7
60467,Male,55,business,Group Travel,Group bookings,4,4,4,4,4,4,5,5,5,5,satisfied,4.3
41302,Male,15,business,Group Travel,Individual/Couple,5,5,5,1,5,5,5,3,4,5,satisfied,4.2
6087,Male,44,academic,Group Travel,Group bookings,4,4,4,4,4,4,4,5,4,4,satisfied,4.1
71552,Male,30,business,Group Travel,Group bookings,4,4,4,4,5,5,5,3,5,5,satisfied,4.3
59740,Female,29,business,Group Travel,Group bookings,4,4,5,4,4,4,4,3,5,4,satisfied,4.1
16470,Male,58,aviation,Personal Travel,Individual/Couple,4,5,4,3,5,5,5,3,5,5,neutral or dissatisfied,4.3
8161,Male,48,tourism,Group Travel,Group bookings,5,5,5,5,3,4,5,5,5,5,satisfied,4.7
76223,Female,29,business,Group Travel,Group bookings,4,4,4,4,4,4,4,5,4,4,satisfied,4.1
936,Male,44,aviation,Group Travel,Group bookings,4,4,4,4,4,4,5,3,5,4,satisfied,4.1
105277,Female,45,aviation,Group Travel,Group bookings,5,5,5,5,4,5,5,4,5,5,satisfied,4.8
107248,Female,33,academic,Group Travel,Group bookings,5,5,5,5,2,4,5,3,5,5,satisfied,4.3
5208,Male,49,tourism,Group Travel,Group bookings,5,5,5,5,2,5,4,5,4,4,satisfied,4.4
89128,Female,39,tourism,Group Travel,Group bookings,5,5,5,5,3,4,5,3,5,4,satisfied,4.4
103305,Female,26,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,5,4,5,satisfied,4.4
78747,Female,56,tourism,Group Travel,Group bookings,4,4,4,4,4,4,4,4,4,3,satisfied,4.0
47032,Male,43,business,Group Travel,Individual/Couple,5,5,5,5,5,5,5,1,3,5,satisfied,4.3
3646,Male,38,business,Group Travel,Group bookings,5,5,5,5,3,5,3,4,3,3,satisfied,4.2
2203,Female,67,academic,Personal Travel,Individual/Couple,3,5,3,3,5,4,4,5,4,4,neutral or dissatisfied,4.0
117685,Male,25,business,Group Travel,Individual/Couple,3,3,3,4,5,5,5,5,4,5,neutral or dissatisfied,4.1
75376,Female,45,business,Group Travel,Group bookings,5,5,5,5,3,4,5,4,5,3,satisfied,4.6
82677,Female,41,academic,Group Travel,Group bookings,4,4,4,4,4,5,4,5,4,3,satisfied,4.2
102267,Male,57,tourism,Group Travel,Group bookings,4,4,4,4,5,5,4,5,4,4,satisfied,4.3
28249,Male,9,academic,Personal Travel,Group bookings,4,5,4,3,5,5,5,4,5,5,neutral or dissatisfied,4.4
71369,Male,59,tourism,Group Travel,Group bookings,5,5,5,5,2,4,5,4,5,4,satisfied,4.4
39776,Female,35,tourism,Personal Travel,Individual/Couple,2,5,4,4,5,5,5,5,5,5,neutral or dissatisfied,4.4
101123,Female,50,aviation,Group Travel,Group bookings,3,3,3,3,4,5,5,5,5,5,satisfied,4.0
77416,Female,38,tourism,Personal Travel,Individual/Couple,5,5,5,3,5,5,5,5,4,5,satisfied,4.7
107023,Male,41,academic,Group Travel,Group bookings,4,4,4,4,3,4,5,3,5,5,satisfied,4.0
117734,Male,33,academic,Group Travel,Group bookings,4,4,4,4,5,5,5,3,4,5,satisfied,4.2
43278,Male,51,business,Group Travel,Group bookings,4,4,4,4,4,4,4,4,4,2,satisfied,4.0
22956,Male,49,aviation,Group Travel,Group bookings,5,5,3,5,3,5,4,4,4,5,satisfied,4.2
65949,Male,30,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,4,5,4,satisfied,4.6
107803,Male,39,tourism,Group Travel,Group bookings,4,4,4,4,5,5,4,5,4,5,satisfied,4.3
84200,Male,43,academic,Group Travel,Group bookings,5,5,5,5,5,5,3,3,3,3,satisfied,4.3
74623,Female,41,tourism,Group Travel,Individual/Couple,4,5,5,5,4,4,4,5,1,4,satisfied,4.1
86020,Female,22,aviation,Group Travel,Individual/Couple,5,5,5,5,5,3,5,3,5,5,satisfied,4.6
94622,Female,56,tourism,Group Travel,Group bookings,3,3,3,3,5,5,5,5,5,3,satisfied,4.1
89389,Male,33,tourism,Group Travel,Group bookings,3,3,3,3,5,5,5,5,5,5,satisfied,4.1
40371,Male,44,aviation,Group Travel,Group bookings,5,4,4,4,4,4,5,2,5,4,neutral or dissatisfied,4.1
102635,Male,40,tourism,Group Travel,Group bookings,4,4,4,4,4,4,5,5,5,4,satisfied,4.3
75060,Female,60,academic,Group Travel,Group bookings,4,4,4,4,3,4,4,5,4,3,satisfied,4.0
88080,Male,34,tourism,Group Travel,Group bookings,5,5,4,5,3,5,5,5,5,4,satisfied,4.7
6249,Female,45,personal,Personal Travel,Individual/Couple,3,4,5,3,2,5,5,4,5,3,neutral or dissatisfied,4.0
106947,Female,40,academic,Group Travel,Group bookings,5,5,5,5,5,4,4,4,4,5,satisfied,4.6
87559,Female,46,academic,Group Travel,Group bookings,5,5,5,5,5,5,2,5,2,4,satisfied,4.3
19335,Male,18,business,Personal Travel,Individual/Couple,3,5,3,3,4,4,4,5,5,4,neutral or dissatisfied,4.0
76535,Female,50,aviation,Group Travel,Group bookings,5,5,5,5,3,4,5,5,5,3,satisfied,4.7
112398,Male,55,tourism,Group Travel,Group bookings,5,5,1,5,4,4,5,5,5,4,satisfied,4.3
15287,Male,60,business,Personal Travel,Individual/Couple,4,5,3,3,5,5,5,5,5,5,neutral or dissatisfied,4.4
87014,Female,39,business,Group Travel,Group bookings,5,5,5,2,4,4,4,5,5,4,satisfied,4.3
2502,Female,64,academic,Group Travel,Group bookings,5,5,5,5,4,3,4,4,4,4,satisfied,4.3
67584,Female,36,business,Group Travel,Group bookings,5,5,5,5,4,4,5,4,5,3,satisfied,4.7
110846,Female,40,academic,Group Travel,Group bookings,4,4,4,4,3,5,4,4,4,5,satisfied,4.0
67,Male,50,tourism,Group Travel,Group bookings,4,4,4,4,2,5,5,4,5,5,satisfied,4.1
121233,Female,35,academic,Group Travel,Group bookings,4,4,4,4,2,4,5,5,5,3,satisfied,4.1
33896,Female,64,academic,Personal Travel,Individual/Couple,4,5,4,3,2,4,5,4,5,3,satisfied,4.0
65776,Female,23,tourism,Group Travel,Group bookings,5,5,4,4,3,3,3,5,4,3,satisfied,4.0
64659,Male,49,aviation,Group Travel,Group bookings,3,3,3,4,5,5,5,3,5,5,neutral or dissatisfied,4.0
42306,Female,28,tourism,Personal Travel,Individual/Couple,5,4,5,5,5,5,5,5,4,5,satisfied,4.8
84466,Female,12,tourism,Personal Travel,Not defined,5,5,5,3,5,5,5,3,5,5,satisfied,4.6
102773,Male,28,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,4,4,5,satisfied,4.3
62697,Male,23,academic,Group Travel,Group bookings,5,0,5,3,5,5,5,4,4,5,satisfied,4.0
61080,Female,59,aviation,Group Travel,Individual/Couple,4,4,4,4,5,5,5,3,3,5,neutral or dissatisfied,4.1
75098,Male,60,academic,Group Travel,Group bookings,4,4,4,4,3,4,5,3,5,5,satisfied,4.0
86632,Male,25,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,3,4,4,satisfied,4.3
33190,Male,38,aviation,Group Travel,Not defined,5,5,5,5,5,5,5,1,4,5,satisfied,4.4
115101,Female,46,academic,Group Travel,Group bookings,5,5,5,5,5,4,4,5,4,5,satisfied,4.7
8859,Male,54,business,Group Travel,Group bookings,4,4,4,4,2,5,4,5,4,4,satisfied,4.0
9790,Female,20,aviation,Personal Travel,Individual/Couple,5,5,5,3,4,4,4,4,4,4,satisfied,4.2
2215,Male,57,academic,Group Travel,Group bookings,5,5,4,5,5,5,4,4,4,5,satisfied,4.6
36200,Male,55,personal,Group Travel,Group bookings,5,5,5,5,5,2,4,1,4,2,satisfied,4.0
46508,Female,32,tourism,Group Travel,Group bookings,4,4,4,4,5,4,5,5,5,5,satisfied,4.4
26870,Female,29,academic,Group Travel,Group bookings,4,4,4,4,4,4,4,4,4,4,satisfied,4.0
62035,Female,42,academic,Group Travel,Group bookings,3,3,3,3,4,5,5,5,5,4,satisfied,4.0
98661,Female,39,tourism,Personal Travel,Individual/Couple,4,4,4,3,5,5,5,3,4,5,satisfied,4.1
48067,Female,59,business,Group Travel,Group bookings,4,4,5,4,4,5,5,3,5,5,satisfied,4.3
13159,Male,34,tourism,Personal Travel,Individual/Couple,3,4,3,4,4,4,4,5,5,4,neutral or dissatisfied,4.0
33571,Female,45,academic,Group Travel,Group bookings,4,4,4,4,5,4,4,3,4,3,satisfied,4.0
60617,Male,57,tourism,Group Travel,Group bookings,4,4,4,4,3,4,5,3,5,4,satisfied,4.0
100995,Female,18,personal,Group Travel,Group bookings,4,4,4,4,5,5,5,5,4,5,satisfied,4.4
84303,Male,48,personal,Group Travel,Group bookings,5,5,5,5,5,4,3,5,3,3,satisfied,4.4
97466,Male,48,academic,Group Travel,Group bookings,5,5,5,5,3,4,4,3,4,5,satisfied,4.2
24542,Female,40,academic,Group Travel,Individual/Couple,5,4,4,4,5,5,5,1,5,5,satisfied,4.2
118404,Female,42,tourism,Personal Travel,Group bookings,3,5,2,5,5,5,5,4,5,4,neutral or dissatisfied,4.3
67002,Female,55,tourism,Group Travel,Group bookings,5,5,5,5,3,5,5,4,5,4,satisfied,4.7
117934,Male,58,business,Group Travel,Group bookings,5,5,5,5,3,4,4,5,4,4,satisfied,4.4
6645,Male,44,tourism,Group Travel,Group bookings,5,5,5,5,5,4,4,3,4,5,satisfied,4.4
72325,Female,33,academic,Group Travel,Group bookings,4,4,4,4,4,4,5,5,5,3,satisfied,4.3
116596,Female,28,academic,Group Travel,Group bookings,5,5,3,5,4,4,4,4,3,4,satisfied,4.1
83803,Male,58,tourism,Group Travel,Group bookings,5,5,5,5,4,5,5,5,5,4,satisfied,4.9
80428,Male,48,academic,Group Travel,Group bookings,5,5,5,5,1,4,5,4,5,5,satisfied,4.3
19055,Female,38,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,4,5,3,satisfied,4.4
33891,Female,45,tourism,Group Travel,Individual/Couple,5,4,4,4,5,2,5,4,5,3,satisfied,4.2
65876,Male,42,tourism,Group Travel,Group bookings,5,5,5,5,5,4,2,4,2,4,satisfied,4.1
102650,Male,44,personal,Group Travel,Group bookings,3,3,4,3,5,4,5,4,5,5,satisfied,4.0
28903,Male,29,tourism,Group Travel,Group bookings,4,4,5,4,5,5,5,2,5,5,satisfied,4.3
51802,Female,31,academic,Personal Travel,Individual/Couple,4,5,4,4,4,4,4,5,5,4,neutral or dissatisfied,4.3
61668,Male,43,tourism,Group Travel,Group bookings,4,4,4,4,2,5,4,5,4,3,satisfied,4.0
78074,Male,63,academic,Group Travel,Group bookings,3,4,4,5,3,5,3,5,4,3,neutral or dissatisfied,4.0
27204,Female,34,tourism,Group Travel,Group bookings,5,5,5,5,3,3,4,2,4,4,satisfied,4.0
119494,Female,31,tourism,Group Travel,Group bookings,4,4,4,4,4,4,4,5,4,4,satisfied,4.1
53653,Male,59,aviation,Group Travel,Group bookings,5,5,5,5,3,5,4,3,4,3,satisfied,4.3
115667,Male,24,tourism,Group Travel,Group bookings,4,5,5,4,3,3,3,4,5,3,satisfied,4.0
30078,Female,22,academic,Personal Travel,Individual/Couple,2,5,2,3,5,5,5,5,4,5,neutral or dissatisfied,4.0
75893,Female,40,academic,Group Travel,Group bookings,3,3,3,3,4,5,5,5,5,4,satisfied,4.0
110266,Male,37,business,Group Travel,Group bookings,4,4,4,4,5,4,5,3,5,3,satisfied,4.2
6546,Female,54,aviation,Group Travel,Group bookings,5,5,4,5,3,4,5,4,5,4,satisfied,4.4
119700,Male,56,business,Group Travel,Group bookings,3,3,3,3,4,5,5,5,5,3,satisfied,4.0
41985,Female,56,academic,Group Travel,Group bookings,5,5,2,5,5,4,5,5,5,5,satisfied,4.6
41236,Female,26,tourism,Group Travel,Not defined,5,5,5,1,5,5,5,4,5,5,satisfied,4.4
122029,Female,39,business,Group Travel,Group bookings,4,4,4,4,4,5,5,4,5,4,satisfied,4.3
4538,Male,48,personal,Group Travel,Group bookings,5,5,5,5,5,4,5,5,5,4,satisfied,4.9
77215,Male,46,academic,Group Travel,Group bookings,5,5,5,5,5,4,4,3,4,3,satisfied,4.4
85078,Male,55,business,Group Travel,Group bookings,4,4,2,4,4,4,5,4,5,3,satisfied,4.0
86608,Female,29,academic,Group Travel,Group bookings,5,5,5,5,4,4,4,5,4,4,satisfied,4.6
16857,Female,27,academic,Group Travel,Group bookings,4,4,4,4,4,4,4,5,4,4,satisfied,4.1
68178,Male,14,business,Personal Travel,Individual/Couple,2,5,2,3,5,5,5,4,5,5,neutral or dissatisfied,4.0
61883,Female,27,business,Group Travel,Group bookings,4,3,4,4,5,5,5,5,4,5,satisfied,4.3
6499,Female,52,tourism,Group Travel,Group bookings,4,4,4,4,5,5,4,4,4,4,satisfied,4.2
116487,Male,19,tourism,Personal Travel,Individual/Couple,2,5,2,3,5,5,5,5,4,5,neutral or dissatisfied,4.0
81940,Female,31,academic,Group Travel,Group bookings,4,4,4,4,5,5,5,4,5,5,satisfied,4.4
70670,Male,42,academic,Group Travel,Group bookings,5,5,5,5,2,5,4,5,4,4,satisfied,4.4
46513,Female,20,tourism,Group Travel,Individual/Couple,5,5,5,5,5,5,5,1,4,5,satisfied,4.4
109627,Male,26,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,3,5,5,satisfied,4.3
30930,Male,47,tourism,Group Travel,Group bookings,4,4,4,4,3,4,5,4,5,3,satisfied,4.1
104904,Female,67,tourism,Group Travel,Group bookings,5,5,4,5,1,4,4,4,4,1,satisfied,4.0
25509,Male,26,academic,Group Travel,Group bookings,5,5,5,5,4,4,4,1,5,4,satisfied,4.2
119574,Female,55,aviation,Group Travel,Group bookings,5,5,5,5,5,5,4,4,4,4,satisfied,4.7
123506,Male,61,tourism,Group Travel,Group bookings,4,4,4,4,5,5,3,5,3,5,satisfied,4.1
93746,Male,43,business,Group Travel,Group bookings,5,5,5,5,3,4,4,3,4,3,satisfied,4.2
100994,Female,47,academic,Group Travel,Group bookings,5,5,5,5,3,5,4,3,4,3,satisfied,4.3
11204,Male,15,academic,Personal Travel,Individual/Couple,3,5,3,4,5,5,5,3,3,5,neutral or dissatisfied,4.0
39551,Male,56,academic,Group Travel,Individual/Couple,5,5,5,5,5,5,5,5,3,5,satisfied,4.8
6416,Female,17,tourism,Personal Travel,Individual/Couple,2,5,2,5,5,5,5,4,4,5,neutral or dissatisfied,4.1
114053,Female,21,tourism,Group Travel,Group bookings,5,2,5,5,5,5,5,3,5,5,satisfied,4.4
90570,Male,52,tourism,Group Travel,Group bookings,5,5,5,5,5,4,5,5,5,3,satisfied,4.9
74409,Male,41,personal,Group Travel,Group bookings,4,4,4,4,4,5,5,5,5,3,satisfied,4.4
72361,Female,34,academic,Group Travel,Group bookings,4,4,4,4,3,4,5,5,5,3,satisfied,4.2
59280,Male,24,personal,Group Travel,Group bookings,5,5,5,5,5,5,5,5,3,5,satisfied,4.8
45853,Male,32,tourism,Group Travel,Not defined,5,4,4,4,5,5,5,3,4,5,satisfied,4.3
100225,Male,58,aviation,Group Travel,Group bookings,4,4,4,4,3,5,5,5,5,5,satisfied,4.3
121423,Female,48,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,3,4,4,satisfied,4.3
91435,Male,57,business,Group Travel,Group bookings,4,4,4,4,5,4,5,5,5,4,satisfied,4.4
101095,Female,44,tourism,Group Travel,Group bookings,4,4,4,4,2,4,5,5,5,5,satisfied,4.1
89089,Male,55,academic,Group Travel,Group bookings,5,5,5,5,5,4,5,5,5,3,satisfied,4.9
46094,Male,27,business,Group Travel,Not defined,5,5,5,5,5,5,5,1,4,5,satisfied,4.4
56615,Female,26,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,4,4,5,satisfied,4.3
22239,Male,47,tourism,Group Travel,Group bookings,4,4,4,4,3,5,5,5,5,4,satisfied,4.3
113478,Female,46,tourism,Group Travel,Group bookings,5,5,5,5,5,4,4,3,4,3,satisfied,4.4
74842,Female,17,academic,Personal Travel,Individual/Couple,2,5,2,3,5,5,5,5,4,5,neutral or dissatisfied,4.0
43347,Male,55,personal,Group Travel,Individual/Couple,5,5,4,5,5,5,5,5,1,5,satisfied,4.4
17337,Male,29,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,2,3,5,satisfied,4.0
126927,Female,34,aviation,Group Travel,Group bookings,4,4,4,2,5,5,5,4,4,5,neutral or dissatisfied,4.1
125636,Male,46,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,3,5,3,satisfied,4.3
58799,Female,38,tourism,Group Travel,Group bookings,5,5,5,5,5,2,5,2,5,5,satisfied,4.3
10507,Male,39,tourism,Group Travel,Group bookings,4,4,4,4,2,4,5,4,5,5,satisfied,4.0
32142,Male,46,personal,Group Travel,Individual/Couple,4,5,5,5,4,4,4,5,2,4,satisfied,4.2
232,Female,57,business,Group Travel,Group bookings,4,4,4,4,4,4,5,5,5,5,satisfied,4.3
61422,Male,41,tourism,Group Travel,Group bookings,5,5,4,5,5,4,5,4,5,4,satisfied,4.7
46949,Male,42,academic,Personal Travel,Individual/Couple,5,4,5,1,4,4,4,5,5,4,satisfied,4.1
3880,Male,21,personal,Group Travel,Individual/Couple,5,0,5,4,5,5,5,5,5,5,satisfied,4.3
14120,Female,18,tourism,Personal Travel,Group bookings,5,4,5,4,5,2,5,3,4,5,satisfied,4.1
59846,Female,40,business,Group Travel,Group bookings,5,5,5,5,5,4,4,5,4,3,satisfied,4.7
98897,Male,56,personal,Group Travel,Group bookings,5,5,5,5,4,4,2,5,2,5,satisfied,4.1
40894,Male,12,tourism,Personal Travel,Individual/Couple,2,5,3,4,5,5,5,3,4,5,neutral or dissatisfied,4.0
16628,Female,37,academic,Group Travel,Group bookings,5,5,2,5,2,5,5,4,5,3,satisfied,4.2
96552,Female,38,business,Group Travel,Group bookings,5,5,5,5,4,4,4,3,4,4,satisfied,4.3
102202,Male,51,business,Group Travel,Group bookings,5,5,5,5,3,5,5,3,5,5,satisfied,4.6
28080,Male,39,academic,Group Travel,Group bookings,5,5,5,5,4,5,4,4,4,4,satisfied,4.6
4557,Female,59,tourism,Group Travel,Group bookings,3,3,5,3,5,5,4,4,4,5,satisfied,4.0
76279,Female,41,academic,Group Travel,Group bookings,4,4,4,4,5,5,5,4,5,2,satisfied,4.4
128990,Male,33,aviation,Group Travel,Group bookings,5,5,5,5,4,4,4,3,5,4,satisfied,4.4
56248,Female,47,academic,Group Travel,Group bookings,5,5,5,5,4,4,3,3,3,5,satisfied,4.1
